-0.00231,3.29,0.0254,-8.52E-07,-0.0462,1.645,0.127,-8.52E+00,,,-0.0462,4.145,-2.373
-0.00432,3.44,0.0254,-8.51E-07,-0.0864,1.72,0.127,-8.51E+00,,,-0.0864,4.22,-2.373
-0.00231,3.29,0.0335,-8.50E-07,-0.0462,1.645,0.1675,-8.50E+00,,,-0.0462,4.145,-2.3325
-0.000302,3.29,0.0254,-8.49E-07,-0.00604,1.645,0.127,-8.49E+00,,,-0.00604,4.145,-2.373
-0.00231,3.37,0.0335,-8.48E-07,-0.0462,1.685,0.1675,-8.48E+00,,,-0.0462,4.185,-2.3325
-0.00231,3.37,0.0335,-8.47E-07,-0.0462,1.685,0.1675,-8.47E+00,,,-0.0462,4.185,-2.3325
-0.00231,3.37,0.0254,-8.46E-07,-0.0462,1.685,0.127,-8.46E+00,,,-0.0462,4.185,-2.373
-0.00231,3.45,0.0335,-8.45E-07,-0.0462,1.725,0.1675,-8.45E+00,,,-0.0462,4.225,-2.3325
-0.00231,3.29,0.0335,-8.44E-07,-0.0462,1.645,0.1675,-8.44E+00,,,-0.0462,4.145,-2.3325
-0.000302,3.37,0.0254,-8.43E-07,-0.00604,1.685,0.127,-8.43E+00,,,-0.00604,4.185,-2.373
-0.00231,3.37,0.0335,-8.42E-07,-0.0462,1.685,0.1675,-8.42E+00,,,-0.0462,4.185,-2.3325
-0.000302,3.37,0.0259,-8.41E-07,-0.00604,1.685,0.1295,-8.41E+00,,,-0.00604,4.185,-2.3705
-0.00432,3.37,0.0415,-8.40E-07,-0.0864,1.685,0.2075,-8.40E+00,,,-0.0864,4.185,-2.2925
-0.00231,3.29,0.0335,-8.39E-07,-0.0462,1.645,0.1675,-8.39E+00,,,-0.0462,4.145,-2.3325
-0.00432,3.37,0.0335,-8.38E-07,-0.0864,1.685,0.1675,-8.38E+00,,,-0.0864,4.185,-2.3325
-0.00432,3.45,0.0259,-8.37E-07,-0.0864,1.725,0.1295,-8.37E+00,,,-0.0864,4.225,-2.3705
-0.00621,3.37,0.0335,-8.36E-07,-0.1242,1.685,0.1675,-8.36E+00,,,-0.1242,4.185,-2.3325
-0.00231,3.37,0.0259,-8.35E-07,-0.0462,1.685,0.1295,-8.35E+00,,,-0.0462,4.185,-2.3705
-0.0042,3.29,0.0335,-8.34E-07,-0.084,1.645,0.1675,-8.34E+00,,,-0.084,4.145,-2.3325
-0.00231,3.29,0.0335,-8.33E-07,-0.0462,1.645,0.1675,-8.33E+00,,,-0.0462,4.145,-2.3325
-0.00432,3.37,0.0415,-8.32E-07,-0.0864,1.685,0.2075,-8.32E+00,,,-0.0864,4.185,-2.2925
-0.00231,3.37,0.0335,-8.31E-07,-0.0462,1.685,0.1675,-8.31E+00,,,-0.0462,4.185,-2.3325
-0.0042,3.37,0.0335,-8.30E-07,-0.084,1.685,0.1675,-8.30E+00,,,-0.084,4.185,-2.3325
-0.0042,3.44,0.0259,-8.29E-07,-0.084,1.72,0.1295,-8.29E+00,,,-0.084,4.22,-2.3705
-0.00219,3.37,0.0335,-8.28E-07,-0.0438,1.685,0.1675,-8.28E+00,,,-0.0438,4.185,-2.3325
-0.00231,3.37,0.034,-8.27E-07,-0.0462,1.685,0.17,-8.27E+00,,,-0.0462,4.185,-2.33
-0.00231,3.29,0.0415,-8.26E-07,-0.0462,1.645,0.2075,-8.26E+00,,,-0.0462,4.145,-2.2925
-0.000302,3.37,0.0415,-8.25E-07,-0.00604,1.685,0.2075,-8.25E+00,,,-0.00604,4.185,-2.2925
-0.00633,3.37,0.0415,-8.24E-07,-0.1266,1.685,0.2075,-8.24E+00,,,-0.1266,4.185,-2.2925
-0.0042,3.37,0.0335,-8.23E-07,-0.084,1.685,0.1675,-8.23E+00,,,-0.084,4.185,-2.3325
-0.0042,3.37,0.0335,-8.22E-07,-0.084,1.685,0.1675,-8.22E+00,,,-0.084,4.185,-2.3325
-0.00432,3.37,0.0335,-8.21E-07,-0.0864,1.685,0.1675,-8.21E+00,,,-0.0864,4.185,-2.3325
-0.00231,3.29,0.0335,-8.20E-07,-0.0462,1.645,0.1675,-8.20E+00,,,-0.0462,4.145,-2.3325
